name_a,type_a,name_b,type_b,similarity
監視器,tool,閉路電視監視器,tool,0.8320881128311157
多晶片內嵌式模組,tool,多晶片獨立模組,tool,0.8320114612579346
備援設備,tool,相關設備,tool,0.8320112228393555
vpn,tool,加密 vpn 連線服務,tool,0.8318873643875122
安全系統,tool,安全元件,tool,0.8317005038261414
相關設備,tool,資安設備,tool,0.8315498232841492
firewall,tool,網路應用程式防火牆,tool,0.8307122588157654
傳輸層防火牆,tool,防火牆 (firewall),tool,0.8306886553764343
加密工具,tool,code signing 工具,tool,0.8305384516716003
aes,tool,jce,tool,0.8302547335624695
密碼學,tool,對稱式加密,tool,0.8302264213562012
rsa演算法,tool,凱薩加密演算法,tool,0.830141007900238
實體設施,tool,實體安全設施,tool,0.8301023840904236
稽核工具,tool,監視工具,tool,0.8299944996833801
防毒,tool,防毒軟體,tool,0.8298964500427246
硬體安全鑰匙,tool,私密金鑰,tool,0.8297020792961121
入侵防禦系統 (ips),tool,入侵偵測與防禦系統 (idps),tool,0.8292446732521057
行動裝置管理系統,tool,行動裝置管理系統 (mdm),tool,0.8290257453918457
網路型入侵偵測系統,tool,主機型入侵偵測系統,tool,0.8289517164230347
網路應用程式防火牆,tool,防火牆 (firewall),tool,0.8287879824638367
入侵程式,tool,入侵偵測系統,tool,0.8287099003791809
對稱式加密,tool,密碼演算法,tool,0.8286936283111572
離線式ups,tool,線上式ups,tool,0.8286666870117188
網路型入侵偵測系統,tool,入侵偵測設備,tool,0.8285474181175232
監視器,tool,監聽程式,tool,0.8285428881645203
應用層防火牆,tool,防火牆 (firewall),tool,0.828258216381073
入侵偵測與防範,tool,入侵防禦系統,tool,0.8276130557060242
過濾型防火牆,tool,代理型防火牆,tool,0.8270541429519653
ssl,tool,trustsec,tool,0.8269948959350586
手機防毒軟體,tool,防毒解毒軟體,tool,0.826570451259613
多因子驗證機制 (mfa),tool,多因子驗證機制,tool,0.8265080451965332
主機型入侵偵測系統 (hids),tool,網路型入侵偵測系統 (nids),tool,0.8265012502670288
線上式ups,tool,線上互動式ups,tool,0.8262668251991272
客製化惡意軟體,tool,惡意程式偵測軟體,tool,0.8261710405349731
稽核工具,tool,攻擊工具,tool,0.8261448740959167
警報系統,tool,稽核系統,tool,0.8255109190940857
lpwan,tool,waf,tool,0.8254303932189941
相關設備,tool,認證設備,tool,0.8253567218780518
防病毒軟體,tool,惡意程式偵測軟體,tool,0.8251618146896362
生理特徵設備,tool,生物辨識設備,tool,0.8251533508300781
微處理器,tool,cpu,tool,0.8248681426048279
主機型入侵偵測系統,tool,主機型入侵偵測系統 (hids),tool,0.8243939876556396
windows 備份與還原工具,tool,備份工具,tool,0.8243798017501831
凱薩加密演算法,tool,柵欄加密演算法,tool,0.8241954445838928
vpn 服務,tool,vpn,tool,0.8241241574287415
ssl,tool,ssh,tool,0.8239579796791077
帳號管理工具,tool,log管理工具,tool,0.8236616253852844
惡意程式偵測軟體,tool,防毒軟體,tool,0.8236014246940613
trustsec,tool,ipsec,tool,0.8233517408370972
非對稱式密碼學,tool,對稱式加密,tool,0.8232617378234863
防禦主機防火牆,tool,代理防火牆,tool,0.823146402835846
稽核工具,tool,軟體工具,tool,0.8230296969413757
elgamal 演算法,tool,對稱式演算法,tool,0.8229997754096985
入侵偵測系統 (ids),tool,網路型入侵偵測系統 (nids),tool,0.8225613236427307
網路監控工具,tool,駭客工具,tool,0.8223754167556763
軟體掃描工具,tool,靜態分析程式碼掃描工具,tool,0.8221961259841919
讀卡機,tool,ic卡刷卡機,tool,0.8219681978225708
wpa,tool,wep,tool,0.821844220161438
攻擊工具,tool,漏洞掃描工具,tool,0.8217442035675049
輔助工具,tool,軟體工具,tool,0.8214371800422668
網路型入侵偵測系統,tool,入侵防禦系統,tool,0.8213490843772888
資料儲存,tool,資料備份,tool,0.8212502002716064
ecc,tool,jce,tool,0.8211319446563721
網路監聽工具,tool,駭客工具,tool,0.8209030628204346
弱掃工具,tool,稽核工具,tool,0.8207812309265137
感應燈光設備,tool,感測設備,tool,0.8205082416534424
usim,tool,lte usim,tool,0.8203891515731812
aka,tool,jca,tool,0.8203824758529663
輔助工具,tool,備份工具,tool,0.8203698992729187
ipsec,tool,ips,tool,0.8203691840171814
弱掃工具,tool,軟體工具,tool,0.8202391862869263
生理特徵設備,tool,設備,tool,0.8202313780784607
rsa演算法,tool,對稱式演算法,tool,0.820227861404419
代理型防火牆,tool,防火牆 (firewall),tool,0.8202214241027832
windows 自動更新,tool,windows 系統更新,tool,0.820005476474762
數位憑證,tool,憑證機構,tool,0.819725751876831
對稱式加密,tool,非對稱金鑰加密,tool,0.8195924162864685
稽核工具,tool,漏洞掃描工具,tool,0.8195875287055969
elgamal 演算法,tool,rsa演算法,tool,0.8195146322250366
elgamal 演算法,tool,密碼演算法,tool,0.8194173574447632
lpwan,tool,wep,tool,0.8194169402122498
wpa,tool,lpwan,tool,0.8192391991615295
軟體工具,tool,漏洞掃描工具,tool,0.8190603256225586
監視器,tool,感測器,tool,0.8177506923675537
觸發燈光,tool,感應燈光設備,tool,0.8176125288009644
raid 1,tool,raid,tool,0.8175255656242371
封包過濾防火牆,tool,代理防火牆,tool,0.8173978924751282
感測設備,tool,資安設備,tool,0.8169569373130798
編輯工具,tool,語言編輯器,tool,0.8168107271194458
解密演算法,tool,柵欄加密演算法,tool,0.8165583610534668
惡意程式碼,tool,惡意軟體,tool,0.8164225816726685
ssl,tool,ipsec,tool,0.8162739872932434
trustsec,tool,ssl/tls,tool,0.8162250518798828
靜態分析程式碼掃描工具,tool,漏洞掃描工具,tool,0.8161321878433228
入侵偵測設備,tool,設備,tool,0.815841555595398
ups,tool,離線式ups,tool,0.8155699968338013
軟體工具,tool,掃描工具,tool,0.8155617713928223
入侵程式,tool,入侵偵測設備,tool,0.815549910068512
實體設施,tool,資安設備,tool,0.8152554631233215
軟體掃描工具,tool,惡意軟體分析工具,tool,0.8150887489318848
物聯網閘道器,tool,應用層閘道器,tool,0.8150689601898193
代理型防火牆,tool,封包過濾型防火牆,tool,0.8149465918540955
mapper,tool,mapreduce,tool,0.8148283362388611
vpn,tool,ipsec,tool,0.8145503401756287
tcpdump,tool,udp,tool,0.8144882321357727
網路型入侵偵測系統,tool,入侵偵測與防範,tool,0.8143088221549988
wpa,tool,waf,tool,0.8142679333686829
zeus,tool,nessus,tool,0.8142017126083374
網路監聽工具,tool,漏洞掃描工具,tool,0.8141890168190002
應用層防火牆,tool,代理防火牆,tool,0.8140175342559814
感應燈光,tool,備用燈光,tool,0.8136925101280212
防禦主機防火牆,tool,代理型防火牆,tool,0.8132623434066772
密碼學,tool,密碼鎖,tool,0.8131183385848999
對稱式加密,tool,加密措施,tool,0.8128197193145752
aes,tool,des,tool,0.8125783205032349
分散式檔案系統,tool,分散式資料庫,tool,0.8125333786010742
稽核工具,tool,輔助工具,tool,0.8123354911804199
日誌管理系統,tool,行動裝置管理系統,tool,0.812309205532074
駭客工具,tool,惡意軟體分析工具,tool,0.8119436502456665
dlp系統,tool,dlp,tool,0.8119016289710999
防病毒軟體,tool,惡意軟體,tool,0.8117214441299438
waf,tool,wsus,tool,0.8116946816444397
生物辨識設備,tool,感測設備,tool,0.811575174331665
加密工具,tool,攻擊工具包,tool,0.8113303780555725
備份軟體,tool,資料備份,tool,0.8113200664520264
公開金鑰加密,tool,對稱式加密,tool,0.8109791278839111
tacacs,tool,uac,tool,0.810967206954956
保險,tool,投保機房火險,tool,0.810966968536377
網路型入侵偵測系統,tool,網路型入侵偵測系統 (nids),tool,0.81029212474823
密碼學,tool,一次性密碼,tool,0.8102234601974487
惡意軟體,tool,mirai 物聯網惡意軟體,tool,0.8097413182258606
vpn,tool,vpn 閘道器,tool,0.8097156882286072
手機防毒軟體,tool,惡意程式偵測軟體,tool,0.8096185922622681
入侵防禦系統 (ips),tool,入侵防禦系統,tool,0.8094661235809326
密碼學,tool,硬體密碼模組,tool,0.8092503547668457
一次性密碼 (otp),tool,otp,tool,0.80917888879776
對稱式演算法,tool,解密演算法,tool,0.8089550137519836
mapreduce,tool,reducer,tool,0.8087654113769531
傳輸層防火牆,tool,封包過濾型防火牆,tool,0.8086863160133362
惡意程式碼,tool,惡意腳本,tool,0.8086052536964417
cctv,tool,閉路電視監視器,tool,0.8084757328033447
高階 pc,tool,電腦,tool,0.808299720287323
對稱金鑰加密,tool,私密金鑰,tool,0.8082302808761597
入侵偵測設備,tool,入侵偵測與防範,tool,0.8077515959739685
elgamal 演算法,tool,解密演算法,tool,0.8076066970825195
防禦主機防火牆,tool,傳輸層防火牆,tool,0.8074687719345093
jce,tool,nc,tool,0.8073376417160034
ssl vpn,tool,加密 vpn 連線服務,tool,0.8073330521583557
防毒解毒軟體,tool,防病毒軟體,tool,0.8071469068527222
反間諜軟體,tool,惡意程式偵測軟體,tool,0.8071273565292358
生物辨識設備,tool,認證設備,tool,0.8069782257080078
入侵偵測設備,tool,認證設備,tool,0.806647539138794
網站安全檢測系統,tool,安全系統,tool,0.8063467741012573
監視器,tool,cctv,tool,0.8063464164733887
軟體掃描工具,tool,原始碼檢測工具,tool,0.806340217590332
替換工具,tool,替換元件,tool,0.806180477142334
應用層閘道器,tool,vpn 閘道器,tool,0.8061760067939758
raid5,tool,raid,tool,0.8056983947753906
實體設施,tool,相關設備,tool,0.8056157827377319
防病毒軟體,tool,加密軟體,tool,0.8053416609764099
入侵偵測系統,tool,入侵偵測與防禦系統 (idps),tool,0.8053202629089355
惡意軟體,tool,防毒軟體,tool,0.805303692817688
rfid,tool,ids,tool,0.8050878643989563
網站安全檢測系統,tool,網路型入侵偵測系統,tool,0.8047540187835693
密碼學,tool,密碼雜湊系統,tool,0.8046013116836548
備援設備,tool,入侵偵測設備,tool,0.8045753240585327
sha2,tool,sha3,tool,0.8043801784515381
反惡意軟體,tool,惡意軟體分析工具,tool,0.8043369054794312
ssl,tool,cvss,tool,0.8043149709701538
stuxnet,tool,snort,tool,0.8041960597038269
生物辨識設備,tool,設備,tool,0.8041453957557678
密碼模組,tool,安全等級三密碼模組,tool,0.8041029572486877
lpwan,tool,vlan,tool,0.8040635585784912
log管理工具,tool,整合式日誌管理工具,tool,0.8040465116500854
觸發燈光,tool,備用燈光,tool,0.8040090203285217
加密軟體,tool,惡意軟體,tool,0.8039870262145996
密碼模組,tool,私密金鑰,tool,0.8039467930793762
即時備援系統,tool,警報系統,tool,0.8034247756004333
感測器,tool,入侵偵測設備,tool,0.8033024668693542
公開金鑰加密,tool,加密措施,tool,0.8030789494514465
檔案加密機制,tool,加密措施,tool,0.802811324596405
密碼模組,tool,一次性密碼,tool,0.8027269840240479
nessus 掃描器,tool,掃描工具,tool,0.8026624321937561
解密演算法,tool,凱薩加密演算法,tool,0.8020105361938477
多因子驗證機制,tool,驗證機制,tool,0.8018812537193298
私密金鑰,tool,密碼鎖,tool,0.8017987608909607
usim,tool,usim卡,tool,0.8017813563346863
metasploit,tool,virustotal,tool,0.8016434907913208
lpwan,tool,dlp,tool,0.801284909248352
wep,tool,wsus,tool,0.801064670085907
資產管理,tool,人員管理,tool,0.8008439540863037
備援設備,tool,實體設施,tool,0.8007709980010986
mapreduce,tool,nmap,tool,0.8006700873374939
jce,tool,uac,tool,0.800563395023346
加密工具,tool,輔助工具,tool,0.800212562084198
fido,tool,rfid,tool,0.8001304864883423
ecc,tool,ccmp,tool,0.8000754714012146
ic卡,system,ic 卡,system,0.987404465675354
web伺服器,system,web 伺服器,system,0.9817022085189819
虛擬資產,system,虛擬化資產,system,0.979045033454895
硬體類資產,system,硬體資產,system,0.9775792360305786
用戶電腦,system,使用者電腦,system,0.9741084575653076
公共無線網路,system,公共無線網路服務,system,0.9698041677474976
java 卡,system,java card,system,0.9669117331504822
ieee 802.11i,system,ieee 802.11i wlan,system,0.9658877849578857
物聯網相關設備,system,物聯網設備,system,0.9643765687942505
電腦作業系統,system,作業系統,system,0.9640069007873535
郵件伺服器,system,寄送郵件伺服器,system,0.9610891342163086
資訊機房,system,資訊設施機房,system,0.958916962146759
聯網裝置,system,物聯網裝置,system,0.9578222036361694
網路設備,system,物聯網設備,system,0.9565169215202332
網路,system,網際網路,system,0.9563031196594238
microsoft windows,system,windows,system,0.9559988975524902
使用者的電腦,system,使用者電腦,system,0.9554551839828491
硬體設備,system,電腦設備,system,0.9547895193099976
公開金鑰加密系統,system,公開金鑰密碼系統,system,0.9546071290969849
集中式存取控制,system,集中式存取控制系統,system,0.9537479877471924
電腦控制的設備,system,控制的設備,system,0.9505960941314697
電腦系統,system,電腦作業系統,system,0.949378490447998
雲服務,system,雲端服務,system,0.9490596055984497
加密系統,system,密碼系統,system,0.948083221912384
終端使用者裝置,system,用戶終端設備,system,0.9468733668327332
安全網路,system,安全傳輸網路,system,0.9467858672142029
備援電力系統,system,備援電力,system,0.9460007548332214
amazon aws,system,aws,system,0.9459651708602905
網站伺服器,system,網頁伺服器,system,0.9454248547554016
ic卡,system,ic金融卡,system,0.9447324275970459
企業網路,system,公司網路,system,0.9432445764541626
網路設備,system,物聯網相關設備,system,0.9422602653503418
windows 電腦,system,windows,system,0.9417657256126404
雲端運算服務,system,雲端運算,system,0.9414930939674377
smartphone,system,手機,system,0.9405933618545532
電腦網路,system,網路,system,0.940078616142273
ic金融卡,system,ic 卡,system,0.9400273561477661
電力設施,system,電力設備,system,0.9399538636207581
郵件伺服器,system,收受郵件伺服器,system,0.9387905597686768
雲端環境,system,雲端服務環境,system,0.9387090802192688
無線網路,system,無線區域網路,system,0.9383517503738403
4g lte,system,4g,system,0.9364804625511169
windows 作業系統,system,作業系統,system,0.9358360171318054
行動電話,system,手機,system,0.9356579780578613
使用者的電腦,system,用戶電腦,system,0.9330046772956848
windows 作業系統,system,windows,system,0.9329478740692139
網通設備,system,物聯網設備,system,0.9321867227554321
物聯網雲端平台,system,雲端平台,system,0.9318903088569641
電腦網路,system,電腦或網路,system,0.9311302900314331
web伺服器,system,網頁伺服器,system,0.930681586265564
tcp/ip 通訊協定,system,tcp/ip 協定組,system,0.9300040006637573
網通設備,system,網路設備,system,0.92967289686203
電腦系統,system,系統計算機,system,0.9295744895935059
無線網路,system,無線通訊,system,0.929480791091919
資訊安全管理系統,system,資訊安全管理,system,0.9294430613517761
行動通訊,system,行動通訊系統,system,0.9270257949829102
資訊安全管理系統,system,資訊安全系統,system,0.9265261888504028
雲端服務系統,system,雲端服務,system,0.9264818429946899
目標主機系統,system,目標系統,system,0.9243978261947632
windows 電腦,system,microsoft windows,system,0.9242412447929382
資訊系統,system,資訊處理系統,system,0.9233792424201965
4g,system,4g通訊,system,0.9226510524749756
硬體,system,硬體設備,system,0.9222373366355896
web 伺服器,system,網頁伺服器,system,0.9221888780593872
資訊安全管理,system,資訊安全管理制度,system,0.9220200777053833
windows 電腦,system,windows 作業系統,system,0.9210950136184692
linux 系統,system,linux系統,system,0.9209837317466736
linux 作業系統,system,作業系統,system,0.9208216071128845
組織內部網路,system,企業內部網路,system,0.9208194613456726
雲端運算服務,system,雲端服務,system,0.9202229380607605
物聯網路,system,網路,system,0.9196425080299377
